model,dataset,log2eta,log10lmbda,seed,final_test-set-acc,l1-regret,l2-regret
FSOL,avazu-app_binary_sparse,3.0,-1.0,3,0.8818954874370896,0.044950716230093626,0.08201860704649114
FSOL,avazu-app_binary_sparse,3.0,-1.0,4,0.8818507267446507,0.05025116704189809,0.10037003371456753
FSOL,avazu-app_binary_sparse,3.0,-2.0,0,0.8813389476030421,0.05378906723117051,0.10938348037612279
FSOL,avazu-app_binary_sparse,3.0,-2.0,1,0.853065262459801,0.06118202501759124,0.12204093318202866
FSOL,avazu-app_binary_sparse,3.0,-2.0,2,0.8733000642635655,0.05109770058516443,0.09788479716971064
FSOL,avazu-app_binary_sparse,3.0,-2.0,3,0.8578443798611597,0.051468851878425786,0.09207484375269286
FSOL,avazu-app_binary_sparse,3.0,-2.0,4,0.881279342803417,0.05689449063211571,0.11484712197072224
FSOL,avazu-app_binary_sparse,3.0,-3.0,0,0.867553339444538,0.05388332900762711,0.10935537587764119
FSOL,avazu-app_binary_sparse,3.0,-3.0,1,0.8286711418224271,0.06173092573265481,0.11116391651318208
FSOL,avazu-app_binary_sparse,3.0,-3.0,2,0.88210124959978,0.04829420270663268,0.09638981854497852
FSOL,avazu-app_binary_sparse,3.0,-3.0,3,0.867535069774155,0.048995797618558413,0.08976726737137111
FSOL,avazu-app_binary_sparse,3.0,-3.0,4,0.8820249737259303,0.052930535172323996,0.1063797597386665
FSOL,avazu-app_binary_sparse,3.0,-inf,0,0.8802927806027255,0.05346246069550617,0.09864071731129112
FSOL,avazu-app_binary_sparse,3.0,-inf,1,0.8256653243026353,0.06447072509395892,0.12217814018238102
FSOL,avazu-app_binary_sparse,3.0,-inf,2,0.8765456712071364,0.04694010131644688,0.0962956924447192
FSOL,avazu-app_binary_sparse,3.0,-inf,3,0.8421822481834238,0.04956300192047249,0.09259196700705853
FSOL,avazu-app_binary_sparse,3.0,-inf,4,0.8820258872094494,0.05266320444655196,0.1050673344281679
FSOL,avazu-app_binary_sparse,3.0,0.0,0,0.8820615130666967,0.0584521484840689,0.11613693994296782
FSOL,avazu-app_binary_sparse,3.0,0.0,1,0.8803701983309743,0.06476827991428685,0.13217139964137808
FSOL,avazu-app_binary_sparse,3.0,0.0,2,0.8784461736687462,0.051854525072434154,0.11526920259768077
FSOL,avazu-app_binary_sparse,3.0,0.0,3,0.8709087927812879,0.05679749744949296,0.12170238002949868
FSOL,avazu-app_binary_sparse,3.0,0.0,4,0.8818703666403127,0.054739241584649545,0.12323836026060049
FSOL,avazu-app_binary_sparse,3.0,1.0,0,0.8800461400525527,0.0563331663150818,0.12749740123624456
FSOL,avazu-app_binary_sparse,3.0,1.0,1,0.8713573131891947,0.054730704809831235,0.11940649552997605
FSOL,avazu-app_binary_sparse,3.0,1.0,2,0.8826347239749687,0.043634361606909956,0.09964433507318456
FSOL,avazu-app_binary_sparse,3.0,1.0,3,0.7778983576023067,0.05164586870453442,0.12142500492576272
FSOL,avazu-app_binary_sparse,3.0,1.0,4,0.8817134758458972,0.05151097726135571,0.12851325831521362
FSOL,avazu-app_binary_sparse,3.0,2.0,0,0.8817417938349911,0.06206952739225266,0.1452824419896501
FSOL,avazu-app_binary_sparse,3.0,2.0,1,0.6123395180734998,0.0630265788747503,0.15055452412485212
FSOL,avazu-app_binary_sparse,3.0,2.0,2,0.8823483468917125,0.05135355397840365,0.12351308953562605
FSOL,avazu-app_binary_sparse,3.0,2.0,3,0.8821350484899889,0.055791930721626956,0.13426020407890432
FSOL,avazu-app_binary_sparse,3.0,2.0,4,0.8811806865833478,0.05590667691378113,0.13690987307864663
FSOL,avazu-app_binary_sparse,3.0,3.0,0,0.879977400417736,0.07349906936153168,0.1858377324013838
FSOL,avazu-app_binary_sparse,3.0,3.0,1,0.7845380125613118,0.07736629166494993,0.1816908675489168
FSOL,avazu-app_binary_sparse,3.0,3.0,2,0.8813807394740436,0.055122086145285465,0.15751402617179402
FSOL,avazu-app_binary_sparse,3.0,3.0,3,0.8604528320501174,0.05929453291283603,0.15037504835323504
FSOL,avazu-app_binary_sparse,3.0,3.0,4,0.8811619601712051,0.06002792338230243,0.1510414089438318
FSOL,avazu-app_binary_sparse,4.0,-1.0,0,0.8809929657201607,0.06285889699099025,0.11426416200079124
FSOL,avazu-app_binary_sparse,4.0,-1.0,1,0.8254961014807111,0.06889730682040578,0.1301102340947251
FSOL,avazu-app_binary_sparse,4.0,-1.0,2,0.870881388275713,0.05633735725989062,0.11022628874308049
FSOL,avazu-app_binary_sparse,4.0,-1.0,3,0.870117030941057,0.054855932320928606,0.09782869367242539
FSOL,avazu-app_binary_sparse,4.0,-1.0,4,0.8817568663130572,0.04970806830383989,0.1086244134868167
FSOL,avazu-app_binary_sparse,4.0,-2.0,0,0.8812745470149413,0.06492621307479723,0.128536752435441
FSOL,avazu-app_binary_sparse,4.0,-2.0,1,0.8222413597019486,0.06490563482354011,0.12128752879430556
FSOL,avazu-app_binary_sparse,4.0,-2.0,2,0.874471150135127,0.055845334460481594,0.10932816309854307
FSOL,avazu-app_binary_sparse,4.0,-2.0,3,0.8611262977746171,0.05656022010539148,0.10296179015275599
FSOL,avazu-app_binary_sparse,4.0,-2.0,4,0.8819792995499723,0.05680762264552958,0.11085519147532052
FSOL,avazu-app_binary_sparse,4.0,-3.0,0,0.8813028650040353,0.056789504468700326,0.10504528602075616
FSOL,avazu-app_binary_sparse,4.0,-3.0,1,0.8458350404056597,0.05942113969360341,0.11019932097878764
FSOL,avazu-app_binary_sparse,4.0,-3.0,2,0.8717306995776509,0.052273634250451353,0.09528482949992813
FSOL,avazu-app_binary_sparse,4.0,-3.0,3,0.8685337356314752,0.05628757806084098,0.11481968348410568
FSOL,avazu-app_binary_sparse,4.0,-3.0,4,0.8819128436239535,0.05642315687775696,0.12224959931319705
FSOL,avazu-app_binary_sparse,4.0,-inf,0,0.8815463083618911,0.0615874884702665,0.11462976817592806
FSOL,avazu-app_binary_sparse,4.0,-inf,1,0.844115864422603,0.0729999964591208,0.13875232731048964
FSOL,avazu-app_binary_sparse,4.0,-inf,2,0.8766920569410817,0.060526418574220385,0.11135036296507762
FSOL,avazu-app_binary_sparse,4.0,-inf,3,0.8604098983247169,0.055395629237317084,0.09987243294383588
FSOL,avazu-app_binary_sparse,4.0,-inf,4,0.8817851843021511,0.05495032071886305,0.10817793507161477
FSOL,avazu-app_binary_sparse,4.0,0.0,0,0.8816008890021608,0.06504889345920069,0.12964535348218256
FSOL,avazu-app_binary_sparse,4.0,0.0,1,0.8502599545724646,0.061988083779335984,0.12613893015555086
FSOL,avazu-app_binary_sparse,4.0,0.0,2,0.8812583326824763,0.06184144706353286,0.12250935946662216
FSOL,avazu-app_binary_sparse,4.0,0.0,3,0.8752380195494608,0.053031614158706906,0.10961617599191592
FSOL,avazu-app_binary_sparse,4.0,0.0,4,0.8817810736263149,0.06347249336742003,0.13708547852580424
FSOL,avazu-app_binary_sparse,4.0,1.0,0,0.881317252369462,0.053276404000314345,0.12198651424756157
FSOL,avazu-app_binary_sparse,4.0,1.0,1,0.8808933960165725,0.059881034554092376,0.13635037122914453
FSOL,avazu-app_binary_sparse,4.0,1.0,2,0.8819397913877687,0.04678406069481158,0.09941741659981472
FSOL,avazu-app_binary_sparse,4.0,1.0,3,0.8062926225700767,0.07193315737198769,0.15857457971660643
FSOL,avazu-app_binary_sparse,4.0,1.0,4,0.8810854559264756,0.05363225783627656,0.12418830905526965
FSOL,avazu-app_binary_sparse,4.0,2.0,0,0.882024288613291,0.06238461702617238,0.14547302618062122
FSOL,avazu-app_binary_sparse,4.0,2.0,1,0.8803679146221763,0.06884761467362221,0.16185786825512385
FSOL,avazu-app_binary_sparse,4.0,2.0,2,0.8819489262229603,0.055844604125885794,0.1334686522857464
FSOL,avazu-app_binary_sparse,4.0,2.0,3,0.8689107759540079,0.06635209527636725,0.1561299915115787
FSOL,avazu-app_binary_sparse,4.0,2.0,4,0.8814588423149317,0.05945902777921922,0.14750997270535737
FSOL,avazu-app_binary_sparse,4.0,3.0,0,0.8808198605932801,0.08320675933848438,0.20039487616031915
FSOL,avazu-app_binary_sparse,4.0,3.0,1,0.838853970981369,0.08241484713524853,0.18951981530256296
FSOL,avazu-app_binary_sparse,4.0,3.0,2,0.8660623059703912,0.06279643077207434,0.17278964466861546
FSOL,avazu-app_binary_sparse,4.0,3.0,3,0.8504851282599372,0.06354044274854871,0.1606957930302578
FSOL,avazu-app_binary_sparse,4.0,3.0,4,0.8810436640554741,0.06936570340869679,0.16793768317730892
FSOL,avazu-app_binary_sparse,5.0,-1.0,0,0.881451991188538,0.0615396786874179,0.12321553851209996
FSOL,avazu-app_binary_sparse,5.0,-1.0,1,0.8218866997256352,0.06613829378037876,0.11722407488094075
FSOL,avazu-app_binary_sparse,5.0,-1.0,2,0.8771796287694327,0.056732930670702564,0.11208360016765688
FSOL,avazu-app_binary_sparse,5.0,-1.0,3,0.8679207881901196,0.062426665531776414,0.11307548696914975
FSOL,avazu-app_binary_sparse,5.0,-1.0,4,0.8613455338192152,0.056428695436866266,0.12213060246400645
FSOL,avazu-app_binary_sparse,5.0,-2.0,0,0.8813649818833381,0.06611476140482024,0.12152112467372791
FSOL,avazu-app_binary_sparse,5.0,-2.0,1,0.8258916398445069,0.07104582457966269,0.1371765783056153
FSOL,avazu-app_binary_sparse,5.0,-2.0,2,0.8756876818117667,0.05760483147040809,0.10515323054367638
FSOL,avazu-app_binary_sparse,5.0,-2.0,3,0.8727713856768524,0.05236957941423465,0.0925003402929789
FSOL,avazu-app_binary_sparse,5.0,-2.0,4,0.8820685925639701,0.06076929326597447,0.12418652072787419
FSOL,avazu-app_binary_sparse,5.0,-3.0,0,0.8816086536120737,0.06210259255621906,0.12071995237950704
FSOL,avazu-app_binary_sparse,5.0,-3.0,1,0.8237785240938129,0.07100949099879794,0.1354068523624691
FSOL,avazu-app_binary_sparse,5.0,-3.0,2,0.8785722343943901,0.05600888644907389,0.10485436054125058
FSOL,avazu-app_binary_sparse,5.0,-3.0,3,0.8722045691532144,0.053248685202142654,0.09669011384097806
FSOL,avazu-app_binary_sparse,5.0,-3.0,4,0.8821250001712782,0.05701300946598205,0.10671368956497654
FSOL,avazu-app_binary_sparse,5.0,-inf,0,0.8795706718808306,0.06214196618310242,0.11762690270219509
FSOL,avazu-app_binary_sparse,5.0,-inf,1,0.8543144511722506,0.07022598442670683,0.1259035642653616
FSOL,avazu-app_binary_sparse,5.0,-inf,2,0.874476631036242,0.058643306215941965,0.10482558511937154
FSOL,avazu-app_binary_sparse,5.0,-inf,3,0.8618566278481845,0.05528965045195884,0.0986435172679665
FSOL,avazu-app_binary_sparse,5.0,-inf,4,0.8818541523078476,0.06234883628372457,0.12599917621919374
FSOL,avazu-app_binary_sparse,5.0,0.0,0,0.8816015741148002,0.06533457073268173,0.1302791233396118
FSOL,avazu-app_binary_sparse,5.0,0.0,1,0.8356905775545224,0.07487770027141445,0.14835458546722077
FSOL,avazu-app_binary_sparse,5.0,0.0,2,0.8806161537685078,0.05478321880669378,0.11521350047387992
FSOL,avazu-app_binary_sparse,5.0,0.0,3,0.7386318117895097,0.05440610273738405,0.10990517153654464
FSOL,avazu-app_binary_sparse,5.0,0.0,4,0.8817630323268115,0.054151383284701364,0.11849920277519425
FSOL,avazu-app_binary_sparse,5.0,1.0,0,0.8819541787531955,0.0669542776310031,0.15035828891965494
FSOL,avazu-app_binary_sparse,5.0,1.0,1,0.8735862129759421,0.05437979712534966,0.12350948968843978
FSOL,avazu-app_binary_sparse,5.0,1.0,2,0.8820519214897454,0.0497922252341402,0.11061172401562928
FSOL,avazu-app_binary_sparse,5.0,1.0,3,0.7987659751139685,0.07434098009030564,0.15925242271934847
FSOL,avazu-app_binary_sparse,5.0,1.0,4,0.8798063506287735,0.05902776406987225,0.13604467034413428
FSOL,avazu-app_binary_sparse,5.0,2.0,0,0.8815469934745305,0.07294064942464715,0.16446991039101194
FSOL,avazu-app_binary_sparse,5.0,2.0,1,0.7615620750874318,0.06239666415535576,0.15221292602506478
FSOL,avazu-app_binary_sparse,5.0,2.0,2,0.8818052809395726,0.06371574566251002,0.1482105427863439
FSOL,avazu-app_binary_sparse,5.0,2.0,3,0.8818123604368461,0.06833417927786059,0.15390345083955978
FSOL,avazu-app_binary_sparse,5.0,2.0,4,0.8820194928248153,0.06302562469147036,0.15250143269913125
FSOL,avazu-app_binary_sparse,5.0,3.0,0,0.8810066679729481,0.0986612623172795,0.21666332753102852
FSOL,avazu-app_binary_sparse,5.0,3.0,1,0.845692536976671,0.08938707453651532,0.20274070895006058
FSOL,avazu-app_binary_sparse,5.0,3.0,2,0.8813807394740436,0.06697471908584214,0.177589468381392
FSOL,avazu-app_binary_sparse,5.0,3.0,3,0.8616328243859906,0.06188104114745357,0.15738892730801626
FSOL,avazu-app_binary_sparse,5.0,3.0,4,0.8811402649376251,0.07315245097961409,0.17180006705373133
FSOL,avazu-app_binary_sparse,6.0,-1.0,0,0.8813565321607859,0.06239201420768954,0.11733802376808518
FSOL,avazu-app_binary_sparse,6.0,-1.0,1,0.8426668511903376,0.06389507446113932,0.12284071542350657
FSOL,avazu-app_binary_sparse,6.0,-1.0,2,0.8805024250703725,0.057346126832818194,0.10965358202844971
FSOL,avazu-app_binary_sparse,6.0,-1.0,3,0.8736131607397573,0.05660258742578815,0.10086133285300637
FSOL,avazu-app_binary_sparse,6.0,-1.0,4,0.8819126152530737,0.05673231565209558,0.1177804836518524
FSOL,avazu-app_binary_sparse,6.0,-2.0,0,0.8816641477358625,0.06739641156811833,0.13239318352036838
FSOL,avazu-app_binary_sparse,6.0,-2.0,1,0.8355811879031031,0.06943083998413775,0.12530214002057416
FSOL,avazu-app_binary_sparse,6.0,-2.0,2,0.8746437985202481,0.05977297103654436,0.1131447812226301
FSOL,avazu-app_binary_sparse,6.0,-2.0,3,0.8684823521835225,0.054066315131979716,0.1020378362202366
FSOL,avazu-app_binary_sparse,6.0,-2.0,4,0.8819413899839272,0.05930456540386206,0.11938324899961117
FSOL,avazu-app_binary_sparse,6.0,-3.0,0,0.8811322719568324,0.062346966355827683,0.12160439907465154
FSOL,avazu-app_binary_sparse,6.0,-3.0,1,0.8472331269317321,0.06901158835695792,0.1282934328456152
FSOL,avazu-app_binary_sparse,6.0,-3.0,2,0.8780079299504299,0.05693985277657452,0.10765473645587732
FSOL,avazu-app_binary_sparse,6.0,-3.0,3,0.8759589864169568,0.05520631656126493,0.10231774191919861
FSOL,avazu-app_binary_sparse,6.0,-3.0,4,0.8818874944562969,0.06244457116541065,0.12760670858429296
FSOL,avazu-app_binary_sparse,6.0,-inf,0,0.8813074324216311,0.0666694629663403,0.12853947033876367
FSOL,avazu-app_binary_sparse,6.0,-inf,1,0.8301397949503545,0.06609947073081454,0.11928410349086396
FSOL,avazu-app_binary_sparse,6.0,-inf,2,0.879174905146155,0.055431987690257846,0.10608868769159972
FSOL,avazu-app_binary_sparse,6.0,-inf,3,0.8648279613651281,0.0559550090102261,0.10362670496345204
FSOL,avazu-app_binary_sparse,6.0,-inf,4,0.8819066776101993,0.05737822085527102,0.11408470212884997
FSOL,avazu-app_binary_sparse,6.0,0.0,0,0.87518458076359,0.06918379921965086,0.13899038685947301
FSOL,avazu-app_binary_sparse,6.0,0.0,1,0.8545135905794272,0.06690163249046707,0.135426267324107
FSOL,avazu-app_binary_sparse,6.0,0.0,2,0.8795174614658396,0.049579076064872704,0.10368407111876496
FSOL,avazu-app_binary_sparse,6.0,0.0,3,0.8798972422389298,0.064410089233728,0.1312001090504481
FSOL,avazu-app_binary_sparse,6.0,0.0,4,0.8796179446529471,0.05479331121681201,0.1149907125795592
FSOL,avazu-app_binary_sparse,6.0,1.0,0,0.8812626717291924,0.0681803669681266,0.14832641537235855
FSOL,avazu-app_binary_sparse,6.0,1.0,1,0.8807561451178189,0.06723194722655576,0.1501590349346504
FSOL,avazu-app_binary_sparse,6.0,1.0,2,0.8817196418596515,0.04901763077910545,0.10643241953734178
FSOL,avazu-app_binary_sparse,6.0,1.0,3,0.7692348799066054,0.06358161733984545,0.14561181237406762
FSOL,avazu-app_binary_sparse,6.0,1.0,4,0.8814716310841999,0.055384982858233026,0.12570362949537262
FSOL,avazu-app_binary_sparse,6.0,2.0,0,0.8813592726113434,0.07446008228740938,0.16698329191501998
FSOL,avazu-app_binary_sparse,6.0,2.0,1,0.7981068967548954,0.06673101683228597,0.15241925635223194
FSOL,avazu-app_binary_sparse,6.0,2.0,2,0.882142584729022,0.06398915082757468,0.14976157402607418
FSOL,avazu-app_binary_sparse,6.0,2.0,3,0.8394755965161566,0.06783420419741973,0.1591787288288593
FSOL,avazu-app_binary_sparse,6.0,2.0,4,0.8812948720232426,0.0659368944059314,0.157344882475141
FSOL,avazu-app_binary_sparse,6.0,3.0,0,0.8807335364007196,0.08825501182167511,0.20460731718952913
FSOL,avazu-app_binary_sparse,6.0,3.0,1,0.792003913363396,0.09051816950148868,0.2026062945324428
FSOL,avazu-app_binary_sparse,6.0,3.0,2,0.8746339785724171,0.06656016828102947,0.17637365709158148
FSOL,avazu-app_binary_sparse,6.0,3.0,3,0.8533662552793638,0.06578467617016028,0.16158081448368797
FSOL,avazu-app_binary_sparse,6.0,3.0,4,0.8811825135503861,0.0725544267838686,0.17845890255654828
FSOL,avazu-app_binary_sparse,7.0,-1.0,0,0.8815460799910113,0.0593380398265338,0.10909191405534835
FSOL,avazu-app_binary_sparse,7.0,-1.0,1,0.8459837098484029,0.07591757802814553,0.14428551268324458
FSOL,avazu-app_binary_sparse,7.0,-1.0,2,0.8793952830451521,0.05866760623421025,0.11016810839755638
FSOL,avazu-app_binary_sparse,7.0,-1.0,3,0.8631005640303989,0.06121875994331898,0.11741684196891321
FSOL,avazu-app_binary_sparse,7.0,-1.0,4,0.8818278896566718,0.05316880513836829,0.11319611590024493
FSOL,avazu-app_binary_sparse,7.0,-2.0,0,0.8806846650324447,0.06652538355217119,0.1186770618221549
FSOL,avazu-app_binary_sparse,7.0,-2.0,1,0.852083724418465,0.0642474959506112,0.11697568482769603
FSOL,avazu-app_binary_sparse,7.0,-2.0,2,0.8787485367135878,0.06172663643009088,0.11835892348906053
FSOL,avazu-app_binary_sparse,7.0,-2.0,3,0.8703474571587648,0.06174207972819943,0.10587554384589852
FSOL,avazu-app_binary_sparse,7.0,-2.0,4,0.8817589216509754,0.05584776401008885,0.11766479191622359
FSOL,avazu-app_binary_sparse,7.0,-3.0,0,0.8814298392131984,0.06744329769250762,0.1267873972588095
FSOL,avazu-app_binary_sparse,7.0,-3.0,1,0.8345526054605305,0.0698361700320417,0.1255125752795815
FSOL,avazu-app_binary_sparse,7.0,-3.0,2,0.8763522410719546,0.05554417205858227,0.1038845943969742
FSOL,avazu-app_binary_sparse,7.0,-3.0,3,0.8709697678061917,0.055763022586002124,0.10475794946458487
FSOL,avazu-app_binary_sparse,7.0,-3.0,4,0.880220615404712,0.05599857471246718,0.11163629696552703
FSOL,avazu-app_binary_sparse,7.0,-inf,0,0.8816013457439205,0.0719787128403101,0.14215725680964422
FSOL,avazu-app_binary_sparse,7.0,-inf,1,0.827917517919121,0.06605733743404225,0.13014791987087768
FSOL,avazu-app_binary_sparse,7.0,-inf,2,0.8785959849658882,0.05212079760442654,0.09947585301136934
FSOL,avazu-app_binary_sparse,7.0,-inf,3,0.8559532406056213,0.05734583854284617,0.10672294323054089
FSOL,avazu-app_binary_sparse,7.0,-inf,4,0.8817808452554351,0.05297396294759806,0.1047732269846782
FSOL,avazu-app_binary_sparse,7.0,0.0,0,0.8814869319331458,0.06653151678000715,0.13338644526082802
FSOL,avazu-app_binary_sparse,7.0,0.0,1,0.8631482935442749,0.06916755888456085,0.14982122444008233
FSOL,avazu-app_binary_sparse,7.0,0.0,2,0.8799420029313686,0.05762966962995746,0.11745640974208095
FSOL,avazu-app_binary_sparse,7.0,0.0,3,0.8763814725445678,0.05650428167588104,0.11513499500759017
FSOL,avazu-app_binary_sparse,7.0,0.0,4,0.8815081704249662,0.05980548110099605,0.13175146205680147
FSOL,avazu-app_binary_sparse,7.0,1.0,0,0.8817246660190069,0.06579759269145531,0.14820472402682583
FSOL,avazu-app_binary_sparse,7.0,1.0,1,0.7333285832190337,0.0693188059788184,0.15171478408522776
FSOL,avazu-app_binary_sparse,7.0,1.0,2,0.8816837876315246,0.050929400291150735,0.11461551276641255
FSOL,avazu-app_binary_sparse,7.0,1.0,3,0.7467878493903183,0.063049983498282,0.1444584200632603
FSOL,avazu-app_binary_sparse,7.0,1.0,4,0.8818116753242067,0.05916488721659902,0.1403163536961775
FSOL,avazu-app_binary_sparse,7.0,2.0,0,0.8811911916438182,0.06966318587389449,0.16161407792624824
FSOL,avazu-app_binary_sparse,7.0,2.0,1,0.7205105824781985,0.07506108547953239,0.1688743359225749
FSOL,avazu-app_binary_sparse,7.0,2.0,2,0.8575274010800116,0.052181764715488015,0.1259089165090045
FSOL,avazu-app_binary_sparse,7.0,2.0,3,0.8512730077952116,0.07291455183361219,0.16225270014088553
FSOL,avazu-app_binary_sparse,7.0,2.0,4,0.8820311397396846,0.0651551548817864,0.15969352532024528
FSOL,avazu-app_binary_sparse,7.0,3.0,0,0.8809018457391247,0.08502619013776873,0.2011556465641977
FSOL,avazu-app_binary_sparse,7.0,3.0,1,0.8346720434306605,0.08703703756462654,0.1964920265447356
FSOL,avazu-app_binary_sparse,7.0,3.0,2,0.8813807394740436,0.06246743199491673,0.17109050820788102
FSOL,avazu-app_binary_sparse,7.0,3.0,3,0.8667643180548648,0.06492326347269142,0.15908502019166418
FSOL,avazu-app_binary_sparse,7.0,3.0,4,0.881215170586196,0.07037021872607661,0.1675393266368539
FSOL,avazu-app_binary_sparse,8.0,-1.0,0,0.8758957276832551,0.06317950935633457,0.12738406571508445
FSOL,avazu-app_binary_sparse,8.0,-1.0,1,0.8484791184518646,0.07315141765791047,0.1358440241527846
FSOL,avazu-app_binary_sparse,8.0,-1.0,2,0.8730586762436279,0.05376886432215148,0.10583550529728998
FSOL,avazu-app_binary_sparse,8.0,-1.0,3,0.8568674092374194,0.058093134763903695,0.10473534178518602
FSOL,avazu-app_binary_sparse,8.0,-1.0,4,0.8817356278212367,0.0583418792655978,0.11428721954485996
FSOL,avazu-app_binary_sparse,8.0,-2.0,0,0.8815563566806018,0.06739172657343592,0.12216493171426238
FSOL,avazu-app_binary_sparse,8.0,-2.0,1,0.8367794499093596,0.07092699823649296,0.13415449489773526
FSOL,avazu-app_binary_sparse,8.0,-2.0,2,0.8799940714919606,0.05649693876071156,0.10484758972060283
FSOL,avazu-app_binary_sparse,8.0,-2.0,3,0.8602833808573134,0.05676940330908318,0.10972918839400259
FSOL,avazu-app_binary_sparse,8.0,-2.0,4,0.8818468444396943,0.06420995155186399,0.12236772071410267
FSOL,avazu-app_binary_sparse,8.0,-3.0,0,0.8797111199719012,0.06280722864471229,0.11923120551233098
